âge,profession,état_civil,éducation,défaut,solde,prêt_logement,prêt_personnel,contact,jour,mois,durée,campagne,jours_précédents,précédent,résultat_précédent,souscription
59,retraité,marié,secondaire,non,319,oui,non,inconnu,5,mai,143,3,-1,0,inconnu,non
39,services,divorcé,secondaire,non,-185,oui,non,inconnu,5,mai,189,3,-1,0,inconnu,non
49,services,marié,secondaire,non,47,non,non,inconnu,5,mai,234,2,-1,0,inconnu,non
38,services,célibataire,secondaire,non,570,oui,non,inconnu,5,mai,75,2,-1,0,inconnu,non
36,indépendant,marié,supérieur,non,19,non,non,inconnu,5,mai,189,2,-1,0,inconnu,non
50,ouvrier,marié,primaire,non,61,oui,non,inconnu,5,mai,621,3,-1,0,inconnu,non
41,administratif,marié,secondaire,non,-62,oui,oui,inconnu,5,mai,55,2,-1,0,inconnu,non
54,technicien,marié,supérieur,non,258,non,non,inconnu,5,mai,310,4,-1,0,inconnu,non
58,ouvrier,marié,primaire,non,76,oui,non,inconnu,5,mai,156,2,-1,0,inconnu,non
30,ouvrier,célibataire,secondaire,non,0,oui,non,inconnu,5,mai,5,2,-1,0,inconnu,non
33,administratif,célibataire,secondaire,non,352,oui,non,inconnu,5,mai,225,2,-1,0,inconnu,non
47,administratif,marié,secondaire,non,368,oui,non,inconnu,5,mai,125,2,-1,0,inconnu,non
50,technicien,célibataire,supérieur,non,339,oui,non,inconnu,5,mai,2,3,-1,0,inconnu,non
32,ouvrier,marié,secondaire,non,1331,oui,non,inconnu,5,mai,286,2,-1,0,inconnu,non
40,indépendant,marié,secondaire,non,672,oui,non,inconnu,5,mai,164,2,-1,0,inconnu,non
37,cadre,marié,supérieur,non,58,oui,non,inconnu,5,mai,98,2,-1,0,inconnu,non
54,technicien,célibataire,inconnu,non,447,oui,non,inconnu,5,mai,742,2,-1,0,inconnu,non
24,étudiant,célibataire,secondaire,non,423,oui,non,inconnu,5,mai,226,3,-1,0,inconnu,non
54,cadre,marié,supérieur,non,0,non,non,inconnu,5,mai,120,2,-1,0,inconnu,non
34,technicien,marié,secondaire,non,19,oui,non,inconnu,5,mai,362,4,-1,0,inconnu,non
56,technicien,divorcé,primaire,non,13,oui,non,inconnu,5,mai,357,2,-1,0,inconnu,non
31,ouvrier,célibataire,secondaire,non,3,oui,non,inconnu,5,mai,200,2,-1,0,inconnu,non
24,étudiant,célibataire,secondaire,non,82,oui,non,inconnu,5,mai,204,2,-1,0,inconnu,non
42,ouvrier,divorcé,primaire,non,28,oui,non,inconnu,5,mai,126,3,-1,0,inconnu,non
57,technicien,marié,secondaire,non,792,oui,non,inconnu,5,mai,65,2,-1,0,inconnu,non
42,ouvrier,marié,inconnu,non,408,oui,non,inconnu,5,mai,107,2,-1,0,inconnu,non
51,administratif,marié,secondaire,non,531,oui,non,inconnu,5,mai,267,2,-1,0,inconnu,non
57,retraité,marié,secondaire,non,211,oui,non,inconnu,5,mai,248,2,-1,0,inconnu,non
36,services,célibataire,secondaire,non,62,oui,non,inconnu,5,mai,215,2,-1,0,inconnu,non
53,services,marié,inconnu,non,257,oui,non,inconnu,5,mai,209,2,-1,0,inconnu,non
50,technicien,marié,secondaire,non,1234,oui,non,inconnu,5,mai,205,2,-1,0,inconnu,non
54,cadre,marié,supérieur,non,313,oui,non,inconnu,5,mai,83,2,-1,0,inconnu,non
55,ouvrier,marié,secondaire,non,89,oui,non,inconnu,5,mai,106,3,-1,0,inconnu,non
44,ouvrier,marié,secondaire,non,129,oui,oui,inconnu,5,mai,189,2,-1,0,inconnu,non
43,cadre,marié,inconnu,non,0,oui,non,inconnu,5,mai,105,2,-1,0,inconnu,non
56,administratif,marié,secondaire,non,353,oui,non,inconnu,5,mai,106,2,-1,0,inconnu,non
54,technicien,marié,inconnu,non,851,oui,non,inconnu,5,mai,108,2,-1,0,inconnu,non
55,services,divorcé,primaire,non,96,oui,oui,inconnu,5,mai,311,2,-1,0,inconnu,non
37,services,divorcé,secondaire,non,398,oui,oui,inconnu,5,mai,214,2,-1,0,inconnu,non
33,administratif,célibataire,supérieur,non,193,non,non,inconnu,5,mai,132,2,-1,0,inconnu,non
46,administratif,marié,secondaire,non,-358,oui,non,inconnu,5,mai,358,2,-1,0,inconnu,non
36,ouvrier,marié,secondaire,non,539,oui,oui,inconnu,5,mai,453,2,-1,0,inconnu,non
51,technicien,célibataire,secondaire,non,0,oui,non,inconnu,5,mai,364,2,-1,0,inconnu,non
40,retraité,célibataire,primaire,non,0,non,non,inconnu,5,mai,136,2,-1,0,inconnu,non
42,ouvrier,marié,secondaire,non,490,oui,non,inconnu,5,mai,386,2,-1,0,inconnu,non
51,ouvrier,marié,secondaire,non,0,oui,non,inconnu,5,mai,173,2,-1,0,inconnu,non
49,ouvrier,marié,inconnu,non,403,oui,non,inconnu,5,mai,241,2,-1,0,inconnu,non
48,cadre,marié,secondaire,non,161,oui,non,inconnu,5,mai,224,3,-1,0,inconnu,non
32,technicien,divorcé,supérieur,non,2558,non,non,inconnu,5,mai,148,2,-1,0,inconnu,non
31,administratif,célibataire,secondaire,non,98,oui,non,inconnu,5,mai,196,2,-1,0,inconnu,non
55,cadre,célibataire,supérieur,non,115,non,non,inconnu,5,mai,111,4,-1,0,inconnu,non
40,ouvrier,célibataire,secondaire,non,436,oui,non,inconnu,5,mai,231,3,-1,0,inconnu,non
47,technicien,marié,supérieur,non,831,oui,non,inconnu,5,mai,316,3,-1,0,inconnu,non
57,technicien,marié,inconnu,non,206,oui,non,inconnu,5,mai,216,3,-1,0,inconnu,non
41,ouvrier,marié,secondaire,non,290,oui,non,inconnu,5,mai,240,2,-1,0,inconnu,non
48,ouvrier,marié,secondaire,non,1,non,non,inconnu,5,mai,669,3,-1,0,inconnu,non
42,ouvrier,marié,inconnu,non,57,oui,non,inconnu,5,mai,425,2,-1,0,inconnu,non
30,ouvrier,célibataire,secondaire,non,-457,oui,non,inconnu,5,mai,143,2,-1,0,inconnu,non
58,cadre,célibataire,supérieur,non,1387,oui,non,inconnu,5,mai,174,5,-1,0,inconnu,non
45,cadre,divorcé,supérieur,non,24598,oui,non,inconnu,5,mai,313,3,-1,0,inconnu,non
49,ouvrier,marié,secondaire,non,30,oui,non,inconnu,5,mai,135,4,-1,0,inconnu,non
42,administratif,célibataire,secondaire,non,1022,oui,non,inconnu,5,mai,146,2,-1,0,inconnu,non
53,technicien,marié,secondaire,non,56,oui,oui,inconnu,5,mai,152,2,-1,0,inconnu,non
51,administratif,célibataire,secondaire,oui,-2,non,non,inconnu,5,mai,402,3,-1,0,inconnu,non
32,services,célibataire,secondaire,non,121,oui,non,inconnu,5,mai,213,2,-1,0,inconnu,non
41,ouvrier,célibataire,secondaire,non,842,oui,non,inconnu,5,mai,144,3,-1,0,inconnu,non
43,cadre,divorcé,secondaire,non,693,oui,non,inconnu,5,mai,124,3,-1,0,inconnu,non
40,ouvrier,divorcé,secondaire,non,-333,oui,non,inconnu,5,mai,183,2,-1,0,inconnu,non
50,ouvrier,marié,primaire,non,1533,oui,non,inconnu,5,mai,325,2,-1,0,inconnu,non
34,cadre,marié,supérieur,non,46,oui,non,inconnu,5,mai,39,4,-1,0,inconnu,non
53,services,marié,inconnu,non,18,non,non,inconnu,5,mai,503,2,-1,0,inconnu,non
45,technicien,marié,secondaire,non,44,oui,non,inconnu,5,mai,95,4,-1,0,inconnu,non
39,ouvrier,marié,primaire,non,-100,oui,non,inconnu,5,mai,680,2,-1,0,inconnu,non
44,services,marié,supérieur,non,510,oui,non,inconnu,5,mai,421,4,-1,0,inconnu,non
55,cadre,marié,supérieur,non,685,oui,non,inconnu,5,mai,174,3,-1,0,inconnu,non
46,cadre,célibataire,supérieur,non,187,oui,non,inconnu,5,mai,113,2,-1,0,inconnu,non
45,ouvrier,marié,secondaire,non,66,oui,non,inconnu,5,mai,808,2,-1,0,inconnu,non
34,administratif,marié,secondaire,non,560,oui,non,inconnu,5,mai,198,3,-1,0,inconnu,non
36,ouvrier,marié,secondaire,non,0,oui,non,inconnu,5,mai,195,2,-1,0,inconnu,non
59,inconnu,divorcé,inconnu,non,27,non,non,inconnu,5,mai,347,3,-1,0,inconnu,non
31,administratif,célibataire,secondaire,non,12,oui,non,inconnu,5,mai,208,2,-1,0,inconnu,non
44,ouvrier,célibataire,secondaire,non,34,oui,non,inconnu,5,mai,404,4,-1,0,inconnu,non
33,entrepreneur,célibataire,supérieur,non,1068,oui,non,inconnu,5,mai,396,2,-1,0,inconnu,non
40,ouvrier,marié,secondaire,non,211,oui,non,inconnu,5,mai,216,4,-1,0,inconnu,non
46,administratif,célibataire,supérieur,non,377,oui,non,inconnu,5,mai,98,2,-1,0,inconnu,non
48,cadre,marié,supérieur,non,263,oui,non,inconnu,5,mai,350,2,-1,0,inconnu,non
42,services,marié,secondaire,non,1263,oui,non,inconnu,6,mai,114,2,-1,0,inconnu,non
27,services,marié,secondaire,non,8,oui,non,inconnu,6,mai,88,3,-1,0,inconnu,non
48,administratif,marié,secondaire,non,126,oui,oui,inconnu,6,mai,379,2,-1,0,inconnu,non
59,administratif,marié,secondaire,non,230,oui,non,inconnu,6,mai,190,3,-1,0,inconnu,non
46,technicien,marié,supérieur,non,841,oui,non,inconnu,6,mai,158,1,-1,0,inconnu,non
38,administratif,divorcé,secondaire,non,308,oui,non,inconnu,6,mai,102,1,-1,0,inconnu,non
43,cadre,divorcé,supérieur,non,1,oui,non,inconnu,6,mai,306,1,-1,0,inconnu,non
38,administratif,divorcé,supérieur,non,86,oui,non,inconnu,6,mai,218,1,-1,0,inconnu,non
23,étudiant,célibataire,secondaire,non,157,oui,non,inconnu,6,mai,54,1,-1,0,inconnu,non
34,services,marié,secondaire,non,22,oui,non,inconnu,6,mai,344,1,-1,0,inconnu,non
38,administratif,marié,secondaire,non,46,oui,oui,inconnu,6,mai,195,1,-1,0,inconnu,non
37,ouvrier,marié,secondaire,non,1293,non,non,inconnu,6,mai,652,1,-1,0,inconnu,non
25,administratif,célibataire,secondaire,non,122,oui,non,inconnu,6,mai,286,1,-1,0,inconnu,non
48,ouvrier,marié,inconnu,non,131,oui,non,inconnu,6,mai,189,1,-1,0,inconnu,non
49,ouvrier,célibataire,secondaire,non,143,oui,non,inconnu,6,mai,83,1,-1,0,inconnu,non
38,administratif,célibataire,secondaire,non,393,non,non,inconnu,6,mai,184,2,-1,0,inconnu,non
43,ouvrier,marié,primaire,non,98,oui,non,inconnu,6,mai,235,1,-1,0,inconnu,non
33,cadre,marié,supérieur,non,0,oui,non,inconnu,6,mai,290,1,-1,0,inconnu,non
55,ouvrier,marié,secondaire,non,224,oui,non,inconnu,6,mai,232,1,-1,0,inconnu,non
38,ouvrier,marié,secondaire,non,757,oui,non,inconnu,6,mai,133,1,-1,0,inconnu,non
49,services,marié,secondaire,non,245,oui,oui,inconnu,6,mai,318,1,-1,0,inconnu,non
40,cadre,marié,secondaire,non,8486,non,non,inconnu,6,mai,260,3,-1,0,inconnu,non
43,administratif,marié,inconnu,non,350,non,non,inconnu,6,mai,437,1,-1,0,inconnu,non
38,ouvrier,marié,secondaire,non,20,oui,non,inconnu,6,mai,402,1,-1,0,inconnu,non
58,services,marié,secondaire,non,1667,oui,oui,inconnu,6,mai,85,1,-1,0,inconnu,non
57,technicien,marié,inconnu,non,345,oui,non,inconnu,6,mai,125,1,-1,0,inconnu,non
32,chômeur,marié,secondaire,non,10,oui,non,inconnu,6,mai,501,4,-1,0,inconnu,non
56,cadre,marié,supérieur,non,830,oui,oui,inconnu,6,mai,1201,1,-1,0,inconnu,oui
58,ouvrier,divorcé,inconnu,non,29,oui,non,inconnu,6,mai,253,1,-1,0,inconnu,non
60,retraité,divorcé,secondaire,non,545,oui,non,inconnu,6,mai,1030,1,-1,0,inconnu,oui
37,technicien,marié,supérieur,non,8730,oui,non,inconnu,6,mai,149,1,-1,0,inconnu,non
46,technicien,divorcé,supérieur,non,477,oui,non,inconnu,6,mai,114,1,-1,0,inconnu,non
27,administratif,marié,secondaire,non,4,oui,non,inconnu,6,mai,243,1,-1,0,inconnu,non
43,ouvrier,marié,secondaire,non,1205,oui,non,inconnu,6,mai,769,2,-1,0,inconnu,non
32,technicien,célibataire,secondaire,non,0,oui,oui,inconnu,6,mai,135,3,-1,0,inconnu,non
40,administratif,célibataire,secondaire,non,263,oui,non,inconnu,6,mai,231,1,-1,0,inconnu,non
38,administratif,marié,secondaire,non,1,non,non,inconnu,6,mai,76,1,-1,0,inconnu,non
34,ouvrier,marié,secondaire,non,283,non,oui,inconnu,6,mai,199,1,-1,0,inconnu,non
47,ouvrier,marié,primaire,non,206,oui,non,inconnu,6,mai,152,1,-1,0,inconnu,non
42,femme de ménage,marié,primaire,non,17,oui,non,inconnu,6,mai,124,1,-1,0,inconnu,non
48,technicien,marié,secondaire,non,141,oui,oui,inconnu,6,mai,424,1,-1,0,inconnu,non
29,indépendant,célibataire,supérieur,non,16,oui,non,inconnu,6,mai,43,1,-1,0,inconnu,non
50,services,marié,secondaire,non,206,oui,non,inconnu,6,mai,154,1,-1,0,inconnu,non
52,technicien,marié,inconnu,non,7,non,non,inconnu,6,mai,203,2,-1,0,inconnu,non
50,cadre,marié,supérieur,non,0,non,non,inconnu,6,mai,326,1,-1,0,inconnu,non
58,retraité,marié,supérieur,non,0,non,non,inconnu,6,mai,393,1,-1,0,inconnu,non
46,ouvrier,divorcé,primaire,non,1927,oui,non,inconnu,6,mai,241,3,-1,0,inconnu,non
38,technicien,marié,secondaire,non,284,oui,non,inconnu,6,mai,483,1,-1,0,inconnu,non
46,ouvrier,marié,secondaire,non,1660,oui,non,inconnu,6,mai,259,1,-1,0,inconnu,non
32,services,célibataire,secondaire,non,406,oui,non,inconnu,6,mai,227,1,-1,0,inconnu,non
51,ouvrier,marié,primaire,non,230,oui,non,inconnu,6,mai,673,1,-1,0,inconnu,non
39,administratif,célibataire,secondaire,non,-25,oui,non,inconnu,6,mai,576,1,-1,0,inconnu,non
48,administratif,marié,secondaire,non,182,oui,non,inconnu,6,mai,180,2,-1,0,inconnu,non
36,entrepreneur,marié,supérieur,non,1169,oui,non,inconnu,6,mai,168,2,-1,0,inconnu,non
34,administratif,divorcé,secondaire,non,67,oui,non,inconnu,6,mai,90,1,-1,0,inconnu,non
40,technicien,marié,secondaire,non,77,non,non,inconnu,6,mai,505,1,-1,0,inconnu,non
43,chômeur,marié,secondaire,non,0,oui,non,inconnu,6,mai,245,1,-1,0,inconnu,non
52,ouvrier,divorcé,primaire,non,55,oui,oui,inconnu,6,mai,186,1,-1,0,inconnu,non
33,technicien,marié,secondaire,oui,72,oui,non,inconnu,6,mai,623,1,-1,0,inconnu,non
49,cadre,célibataire,supérieur,non,163,oui,non,inconnu,6,mai,496,3,-1,0,inconnu,non
32,cadre,célibataire,supérieur,non,151,oui,non,inconnu,6,mai,118,1,-1,0,inconnu,non
39,administratif,célibataire,secondaire,non,113,oui,non,inconnu,6,mai,342,1,-1,0,inconnu,non
40,ouvrier,marié,secondaire,non,0,oui,non,inconnu,6,mai,225,1,-1,0,inconnu,non
38,technicien,célibataire,supérieur,non,9,oui,non,inconnu,6,mai,185,3,-1,0,inconnu,non
43,cadre,marié,secondaire,non,375,oui,non,inconnu,6,mai,196,2,-1,0,inconnu,non
39,services,marié,secondaire,non,1142,oui,non,inconnu,6,mai,276,1,-1,0,inconnu,non
54,ouvrier,marié,primaire,non,2102,oui,non,inconnu,6,mai,76,1,-1,0,inconnu,non
38,technicien,célibataire,supérieur,non,4325,oui,non,inconnu,6,mai,87,1,-1,0,inconnu,non
40,ouvrier,marié,secondaire,non,217,oui,non,inconnu,6,mai,195,1,-1,0,inconnu,non
55,administratif,marié,secondaire,non,131,oui,non,inconnu,6,mai,744,1,-1,0,inconnu,non
42,cadre,marié,supérieur,non,1680,oui,non,inconnu,6,mai,765,1,-1,0,inconnu,non
39,ouvrier,marié,secondaire,non,0,oui,non,inconnu,6,mai,262,1,-1,0,inconnu,non
40,ouvrier,marié,primaire,non,46,oui,non,inconnu,6,mai,119,1,-1,0,inconnu,non
32,ouvrier,marié,secondaire,non,320,oui,non,inconnu,6,mai,198,2,-1,0,inconnu,non
55,administratif,marié,secondaire,non,183,oui,non,inconnu,6,mai,150,1,-1,0,inconnu,non
45,ouvrier,marié,secondaire,non,39,non,non,inconnu,6,mai,241,1,-1,0,inconnu,non
35,cadre,célibataire,supérieur,non,560,oui,non,inconnu,6,mai,181,1,-1,0,inconnu,non
58,technicien,divorcé,secondaire,non,469,non,non,inconnu,6,mai,196,1,-1,0,inconnu,non
35,administratif,marié,secondaire,non,530,oui,non,inconnu,6,mai,149,1,-1,0,inconnu,non
49,services,marié,primaire,non,61,oui,non,inconnu,6,mai,246,1,-1,0,inconnu,non
34,technicien,célibataire,supérieur,non,242,oui,non,inconnu,6,mai,112,1,-1,0,inconnu,non
36,ouvrier,marié,secondaire,non,139,oui,non,inconnu,6,mai,309,2,-1,0,inconnu,non
24,indépendant,célibataire,secondaire,non,0,oui,non,inconnu,6,mai,278,1,-1,0,inconnu,non
34,technicien,marié,secondaire,non,367,oui,non,inconnu,6,mai,140,1,-1,0,inconnu,non
51,administratif,divorcé,secondaire,non,228,oui,non,inconnu,6,mai,136,1,-1,0,inconnu,non
39,technicien,célibataire,inconnu,non,45248,oui,non,inconnu,6,mai,1623,1,-1,0,inconnu,oui
50,indépendant,marié,inconnu,non,-84,oui,non,inconnu,6,mai,101,1,-1,0,inconnu,non
32,services,célibataire,secondaire,non,310,oui,non,inconnu,6,mai,144,1,-1,0,inconnu,non
42,ouvrier,marié,inconnu,non,132,oui,non,inconnu,6,mai,238,1,-1,0,inconnu,non
50,technicien,marié,secondaire,non,797,oui,non,inconnu,6,mai,354,1,-1,0,inconnu,non
40,services,marié,secondaire,non,71,non,non,inconnu,6,mai,79,1,-1,0,inconnu,non
46,cadre,divorcé,inconnu,non,2,oui,non,inconnu,6,mai,187,1,-1,0,inconnu,non
37,cadre,marié,supérieur,non,231,oui,oui,inconnu,6,mai,451,2,-1,0,inconnu,non
34,ouvrier,marié,secondaire,non,270,oui,oui,inconnu,6,mai,159,1,-1,0,inconnu,non
44,ouvrier,marié,secondaire,non,274,oui,oui,inconnu,6,mai,409,1,-1,0,inconnu,non
40,administratif,célibataire,secondaire,non,-109,oui,oui,inconnu,6,mai,170,1,-1,0,inconnu,non
37,technicien,marié,secondaire,non,1,oui,non,inconnu,6,mai,608,1,-1,0,inconnu,oui
33,ouvrier,célibataire,secondaire,oui,-60,non,non,inconnu,6,mai,243,1,-1,0,inconnu,non
35,ouvrier,marié,secondaire,non,89,oui,non,inconnu,6,mai,145,2,-1,0,inconnu,non
58,ouvrier,divorcé,secondaire,non,-11,non,non,inconnu,6,mai,112,1,-1,0,inconnu,non
39,ouvrier,marié,primaire,non,0,oui,non,inconnu,6,mai,262,2,-1,0,inconnu,non
43,ouvrier,marié,secondaire,non,-509,oui,non,inconnu,6,mai,124,1,-1,0,inconnu,non
39,chômeur,marié,primaire,non,408,oui,non,inconnu,6,mai,53,1,-1,0,inconnu,non
36,services,célibataire,primaire,non,58,oui,non,inconnu,6,mai,134,1,-1,0,inconnu,non
57,retraité,célibataire,secondaire,non,1640,non,oui,inconnu,6,mai,204,4,-1,0,inconnu,non
36,administratif,célibataire,secondaire,non,20,oui,non,inconnu,6,mai,186,1,-1,0,inconnu,non
50,ouvrier,marié,primaire,non,71,oui,non,inconnu,6,mai,678,1,-1,0,inconnu,non
55,ouvrier,marié,secondaire,non,52,oui,non,inconnu,6,mai,182,1,-1,0,inconnu,non
44,indépendant,marié,supérieur,non,292,oui,non,inconnu,6,mai,162,1,-1,0,inconnu,non
44,services,divorcé,secondaire,non,424,oui,non,inconnu,6,mai,27,1,-1,0,inconnu,non
39,femme de ménage,célibataire,primaire,non,109,oui,non,inconnu,6,mai,699,3,-1,0,inconnu,non
46,ouvrier,marié,inconnu,non,1044,oui,non,inconnu,6,mai,43,1,-1,0,inconnu,non
39,ouvrier,marié,secondaire,non,983,oui,non,inconnu,6,mai,97,1,-1,0,inconnu,non
34,administratif,marié,secondaire,non,869,non,non,inconnu,6,mai,1677,1,-1,0,inconnu,oui
40,ouvrier,marié,primaire,non,668,oui,non,inconnu,6,mai,283,2,-1,0,inconnu,non
50,cadre,marié,supérieur,non,964,oui,non,inconnu,6,mai,323,1,-1,0,inconnu,non
31,cadre,célibataire,secondaire,non,301,oui,non,inconnu,6,mai,82,1,-1,0,inconnu,non
37,administratif,célibataire,secondaire,non,140,oui,non,inconnu,6,mai,310,1,-1,0,inconnu,non
39,cadre,célibataire,secondaire,non,1877,oui,non,inconnu,6,mai,185,1,-1,0,inconnu,non
51,ouvrier,marié,primaire,non,1127,oui,non,inconnu,6,mai,47,1,-1,0,inconnu,non
41,technicien,marié,secondaire,non,871,oui,non,inconnu,6,mai,145,1,-1,0,inconnu,non
41,technicien,marié,secondaire,non,767,oui,oui,inconnu,6,mai,204,1,-1,0,inconnu,non
43,ouvrier,marié,secondaire,non,0,non,non,inconnu,6,mai,187,1,-1,0,inconnu,non
30,services,célibataire,secondaire,non,209,oui,non,inconnu,6,mai,30,2,-1,0,inconnu,non
54,cadre,divorcé,primaire,non,0,non,non,inconnu,6,mai,472,1,-1,0,inconnu,non
43,ouvrier,divorcé,secondaire,non,110,oui,oui,inconnu,6,mai,448,1,-1,0,inconnu,non
59,cadre,divorcé,supérieur,non,-76,oui,oui,inconnu,6,mai,264,1,-1,0,inconnu,non
47,technicien,marié,inconnu,non,178,oui,non,inconnu,6,mai,169,1,-1,0,inconnu,non
40,ouvrier,marié,primaire,non,-66,oui,non,inconnu,6,mai,288,1,-1,0,inconnu,non
32,technicien,marié,secondaire,non,0,oui,non,inconnu,6,mai,176,2,-1,0,inconnu,non
29,ouvrier,marié,secondaire,non,1,oui,non,inconnu,6,mai,215,1,-1,0,inconnu,non
36,ouvrier,marié,secondaire,non,0,oui,non,inconnu,6,mai,337,1,-1,0,inconnu,non
55,chômeur,marié,supérieur,non,5345,non,non,inconnu,6,mai,278,1,-1,0,inconnu,non
30,ouvrier,divorcé,secondaire,non,-209,oui,non,inconnu,6,mai,188,2,-1,0,inconnu,non
39,administratif,célibataire,secondaire,non,0,oui,non,inconnu,6,mai,174,2,-1,0,inconnu,non
39,ouvrier,divorcé,secondaire,non,42,oui,non,inconnu,6,mai,226,2,-1,0,inconnu,non
50,ouvrier,divorcé,secondaire,non,41,oui,non,inconnu,6,mai,190,1,-1,0,inconnu,non
44,ouvrier,marié,secondaire,non,-99,oui,non,inconnu,6,mai,111,2,-1,0,inconnu,non
37,technicien,célibataire,secondaire,non,17,oui,non,inconnu,6,mai,164,1,-1,0,inconnu,non
46,administratif,marié,primaire,non,276,oui,oui,inconnu,6,mai,157,2,-1,0,inconnu,non
32,technicien,célibataire,inconnu,non,-170,non,non,inconnu,6,mai,46,1,-1,0,inconnu,non
37,cadre,célibataire,supérieur,non,230,oui,oui,inconnu,6,mai,374,1,-1,0,inconnu,non
29,ouvrier,marié,secondaire,non,9,oui,non,inconnu,6,mai,349,1,-1,0,inconnu,non
41,ouvrier,marié,secondaire,non,946,oui,non,inconnu,6,mai,325,1,-1,0,inconnu,non
45,ouvrier,marié,primaire,non,1297,oui,non,inconnu,6,mai,233,2,-1,0,inconnu,non
57,retraité,divorcé,secondaire,non,-331,oui,non,inconnu,6,mai,531,1,-1,0,inconnu,non
48,ouvrier,célibataire,secondaire,non,44,oui,non,inconnu,6,mai,153,1,-1,0,inconnu,non
60,retraité,marié,secondaire,oui,15,non,non,inconnu,6,mai,80,1,-1,0,inconnu,non
26,administratif,célibataire,secondaire,non,712,oui,non,inconnu,6,mai,232,1,-1,0,inconnu,non
58,retraité,marié,secondaire,non,5435,oui,non,inconnu,6,mai,118,1,-1,0,inconnu,non
34,administratif,marié,secondaire,non,507,oui,non,inconnu,6,mai,190,1,-1,0,inconnu,non
55,chômeur,divorcé,secondaire,non,387,oui,non,inconnu,6,mai,918,1,-1,0,inconnu,oui
41,ouvrier,marié,primaire,non,0,oui,oui,inconnu,6,mai,238,1,-1,0,inconnu,non
50,cadre,divorcé,secondaire,non,1716,oui,non,inconnu,6,mai,82,1,-1,0,inconnu,non
49,entrepreneur,marié,secondaire,non,167,oui,oui,inconnu,6,mai,198,3,-1,0,inconnu,non
44,administratif,marié,inconnu,non,40,non,oui,inconnu,6,mai,160,2,-1,0,inconnu,non
44,ouvrier,marié,primaire,non,148,oui,non,inconnu,6,mai,211,1,-1,0,inconnu,non
31,technicien,marié,secondaire,non,17,oui,oui,inconnu,6,mai,120,1,-1,0,inconnu,non
34,ouvrier,célibataire,supérieur,non,1011,oui,non,inconnu,6,mai,136,1,-1,0,inconnu,non
46,cadre,célibataire,inconnu,non,1527,oui,non,inconnu,6,mai,269,1,-1,0,inconnu,non
42,cadre,marié,supérieur,non,744,non,non,inconnu,6,mai,157,1,-1,0,inconnu,non
52,administratif,marié,secondaire,non,484,oui,non,inconnu,6,mai,128,1,-1,0,inconnu,non
29,cadre,célibataire,supérieur,non,0,oui,non,inconnu,6,mai,211,1,-1,0,inconnu,non
53,retraité,marié,primaire,non,136,oui,non,inconnu,6,mai,267,2,-1,0,inconnu,non
43,ouvrier,marié,secondaire,non,1335,oui,non,inconnu,6,mai,371,2,-1,0,inconnu,non
